name,country,institution,dblp,pid,final_url,expertise
tanmay basu,united kingdom,"university of birmingham, uk",https://dblp.org/pid/11/7631.html,11-7631,https://dblp.org/pid/11/7631.html,3
tanu malik,united states,depaul university,https://dblp.uni-trier.de/pers/m/Malik:Tanu.html,m-TanuMalik,https://dblp.uni-trier.de/pid/m/TanuMalik.html,8
tanuja ganu,india,microsoft research,https://dblp.org/pers/g/Ganu:Tanuja.html,31-11538,https://dblp.org/pid/31/11538.html,6
tarique siddiqui,united states,microsoft research,https://dblp.org/pid/179/2728.html,179-2728,https://dblp.org/pid/179/2728.html,2
tilmann rabl,germany,hpi,https://dblp.org/pers/r/Rabl:Tilmann.html,10-760,https://dblp.org/pid/10/760.html,4
tim kraska,united states,mit,https://dblp.uni-trier.de/pers/k/Kraska:Tim.html,26-6037,https://dblp.uni-trier.de/pid/26/6037.html,7
tim weninger,united states,university of notre dame,https://dblp.org/pers/w/Weninger:Tim.html,73-2015,https://dblp.org/pid/73/2015.html,1
timos sellis,australia,sut,https://dblp.org/pid/s/TimosKSellis.html,s-TimosKSellis,https://dblp.org/pid/s/TimosKSellis.html,3
timos sellis,australia,swinburne university of technology,https://dblp.org/pid/s/TimosKSellis.html,s-TimosKSellis,https://dblp.org/pid/s/TimosKSellis.html,10
ting deng,china,"beihang university, china",https://dblp.org/pers/d/Deng:Ting.html,19-2205,https://dblp.org/pid/19/2205.html,10
ting wang,united states,penn state,https://dblp.org/pid/12/2633-6.html,12-2633-6,https://dblp.org/pid/12/2633-6.html,10
tingjian ge,united states,university of massachusetts at lowell,https://dblp.uni-trier.de/pers/g/Ge:Tingjian.html,25-2228,https://dblp.uni-trier.de/pid/25/2228.html,7
tingjian ge,united states,"university of massachusetts, lowell",https://dblp.uni-trier.de/pers/g/Ge:Tingjian.html,25-2228,https://dblp.uni-trier.de/pid/25/2228.html,6
tingwen liu,china,"institute of information engineering, chinese academy of sciences",https://dblp.org/pers/l/Liu:Tingwen.html,56-7911,https://dblp.org/pid/56/7911.html,3
tirthankar dasgupta,india,tata consultancy services,https://dblp.org/pers/d/Dasgupta:Tirthankar.html,72-36,https://dblp.org/pid/72/36.html,4
tobias grubenmann,germany,university of bonn,https://dblp.org/pid/183/0983.html,183-0983,https://dblp.org/pid/183/0983.html,9
tony tan,taiwan,national taiwan university,https://dblp.org/pers/t/Tan:Tony.html,69-159,https://dblp.org/pid/69/159.html,9
toon calders,belgium,universiteit antwerpen,https://dblp.uni-trier.de/pers/c/Calders:Toon.html,c-ToonCalders,https://dblp.uni-trier.de/pid/c/ToonCalders.html,3
torben bach pedersen,denmark,aalborg university,https://dblp.org/pers/p/Pedersen:Torben_Bach.html,p-TorbenBachPedersen,https://dblp.org/pid/p/TorbenBachPedersen.html,10
torsten grust,germany,universitat tabingen,https://dblp.org/pid/g/TorstenGrust.html,g-TorstenGrust,https://dblp.org/pid/g/TorstenGrust.html,9
toshiyuki amagasa,japan,university of tsukuba,https://dblp.org/pers/a/Amagasa:Toshiyuki.html,a-TAmagasa,https://dblp.org/pid/a/TAmagasa.html,9
tova milo,israel,tel aviv university,https://dblp.org/pid/m/TovaMilo.html,m-TovaMilo,https://dblp.org/pid/m/TovaMilo.html,3
tristan allard,france,"univ rennes, cnrs, irisa",https://dblp.org/pid/05/1478.html,05-1478,https://dblp.org/pid/05/1478.html,7
tsuyoshi murata,japan,tokyo institute of technology,https://dblp.uni-trier.de/pers/m/Murata:Tsuyoshi.html,77-1703,https://dblp.uni-trier.de/pid/77/1703.html,5
tsz nam chan,hong kong sar,hong kong baptist university,https://dblp.org/pid/166/7652.html,166-7652,https://dblp.org/pid/166/7652.html,1
tuan-anh hoang,germany,"l3s research center, leibniz university of hanover",https://dblp.org/pers/h/Hoang:Tuan=Anh.html,25-9994,https://dblp.org/pid/25/9994.html,7
udo kruschwitz,germany,university of regensburg,https://dblp.uni-trier.de/pers/k/Kruschwitz:Udo.html,07-1751,https://dblp.uni-trier.de/pid/07/1751.html,1
ugo comignani,france,grenoble inp,https://dblp.org/pid/199/6350.html,199-6350,https://dblp.org/pid/199/6350.html,10
ugur cetintemel,united states,brown,https://dblp.org/pid/c/UgurCetintemel.html,c-UgurCetintemel,https://dblp.org/pid/c/UgurCetintemel.html,6
ulf leser,germany,humboldt-universitââ§t zu berlin,https://dblp.org/pers/l/Leser:Ulf.html,l-UlfLeser,https://dblp.org/pid/l/UlfLeser.html,2
umar farooq minhas,united states,microsoft research,https://dblp.org/pers/m/Minhas:Umar_Farooq.html,99-6349,https://dblp.org/pid/99/6349.html,1
uwe roehm,australia,the university of sydney,https://dblp.uni-trier.de/pers/r/R=ouml=hm:Uwe.html,r-UweRohm,https://dblp.uni-trier.de/pid/r/UweRohm.html,6
v. susheela devi,india,"indian institute of science, bangalore",https://dblp.org/pers/d/Devi:V=_Susheela.html,68-3004,https://dblp.org/pid/68/3004.html,8
v.g. vinod vydiswaran,united states,university of michigan,https://dblp.uni-trier.de/pers/v/Vydiswaran:V=_G=_Vinod.html,67-6469,https://dblp.uni-trier.de/pid/67/6469.html,8
vagelis hristidis,united states,uc riverside,https://dblp.org/pers/h/Hristidis:Vagelis.html,42-5855,https://dblp.org/pid/42/5855.html,6
val tannen,united states,upenn,https://dblp.org/pid/t/ValTannen.html,t-ValTannen,https://dblp.org/pid/t/ValTannen.html,9
vana kalogeraki,greece,"athens university of economics and business, greece",https://dblp.org/pers/k/Kalogeraki:Vana.html,k-VanaKalogeraki,https://dblp.org/pid/k/VanaKalogeraki.html,5
vanessa braganholo,brazil,fluminense federal university,https://dblp.org/pers/b/Braganholo:Vanessa.html,84-2055,https://dblp.org/pid/84/2055.html,1
varish mulwad,united states,ge research,https://dblp.org/pid/51/10288.html,51-10288,https://dblp.org/pid/51/10288.html,5
vasiliki kalavri,united states,boston university,https://dblp.org/pid/132/6943.html,132-6943,https://dblp.org/pid/132/6943.html,7
vasilis efthymiou,united states,ibm research,https://dblp.org/pers/e/Efthymiou:Vasilis.html,87-11444,https://dblp.org/pid/87/11444.html,6
vasilis vassalos,greece,aueb,https://dblp.org/pid/v/VVassalos.html,v-VVassalos,https://dblp.org/pid/v/VVassalos.html,1
vassilios s. verykios,greece,hellenic open university,https://dblp.org/pid/94/1028.html,94-1028,https://dblp.org/pid/94/1028.html,3
vassilis christophides,france,ensea,https://dblp.org/pid/c/VassilisChristophides.html,c-VassilisChristophides,https://dblp.org/pid/c/VassilisChristophides.html,6
vassilis christophides,france,inria,https://dblp.uni-trier.de/pid/c/VassilisChristophides.html,c-VassilisChristophides,https://dblp.uni-trier.de/pid/c/VassilisChristophides.html,9
vasudeva varma,india,iiit hyderabad,https://dblp.uni-trier.de/pers/v/Varma:Vasudeva.html,03-4045,https://dblp.uni-trier.de/pid/03/4045.html,1
venkatesan chakaravarthy,india,ibm research,https://dblp.uni-trier.de/pers/c/Chakaravarthy:Venkatesan_T=.html,c-VTChakaravarthy,https://dblp.uni-trier.de/pid/c/VTChakaravarthy.html,9
venkatesh vinayakarao,india,chennai mathematical institute,https://dblp.org/pid/156/1280.html,156-1280,https://dblp.org/pid/156/1280.html,1
verena kantere,greece,national technical university of athens,https://dblp.uni-trier.de/pid/k/VerenaKantere.html,k-VerenaKantere,https://dblp.uni-trier.de/pid/k/VerenaKantere.html,10
verena kantere,greece,national technical university of athens,https://dblp.uni-trier.de/pid/k/VerenaKantere.html,k-VerenaKantere,https://dblp.uni-trier.de/pid/k/VerenaKantere.html,6
verena kantere,canada,university of ottawa,https://dblp.uni-trier.de/pid/k/VerenaKantere.html,k-VerenaKantere,https://dblp.uni-trier.de/pid/k/VerenaKantere.html,1
victor junqiu wei,hong kong sar,hong kong polytechnic university,https://dblp.org/pid/199/6298.html,199-6298,https://dblp.org/pid/199/6298.html,5
victor zakhary,united states,oracle,https://dblp.org/pid/151/5215.html,151-5215,https://dblp.org/pid/151/5215.html,2
vijay arya,india,ibm,https://dblp.org/pid/77/1485.html,77-1485,https://dblp.org/pid/77/1485.html,4
vijay gabale,india,huew,https://dblp.org/pid/06/8397.html,06-8397,https://dblp.org/pid/06/8397.html,4
vijay gabale,india,infilect technologies pvt. ltd.,https://dblp.org/pid/06/8397.html,06-8397,https://dblp.org/pid/06/8397.html,3
vijayshankar raman,united states,ibm research - almaden,https://dblp.uni-trier.de/pers/r/Raman:Vijayshankar.html,r-VijayshankarRaman,https://dblp.uni-trier.de/pid/r/VijayshankarRaman.html,2
vikas raykar,india,ibm,https://dblp.org/pid/23/816.html,23-816,https://dblp.org/pid/23/816.html,8
vikram goyal,india,iiit-delhi,https://dblp.uni-trier.de/pers/g/Goyal:Vikram.html,70-6404,https://dblp.uni-trier.de/pid/70/6404.html,2
vikram pudi,india,none,https://dblp.org/pers/p/Pudi:Vikram.html,80-594,https://dblp.org/pid/80/594.html,6
viktor leis,germany,friedrich schiller university jena,https://dblp.org/pid/10/11150.html,10-11150,https://dblp.org/pid/10/11150.html,1
viktor leis,germany,friedrich-alexander-universitat erlangen-narnberg,https://dblp.org/pid/10/11150.html,10-11150,https://dblp.org/pid/10/11150.html,8
viktor leis,germany,technische universitt mnchen,https://dblp.org/pid/10/11150.html,10-11150,https://dblp.org/pid/10/11150.html,3
vincent leroy,france,"university grenoble-alps, cnrs, lig",https://dblp.uni-trier.de/pers/hd/l/Leroy_0001:Vincent,02-7933,https://dblp.uni-trier.de/pid/02/7933.html,3
vincent oria,united states,njit,https://dblp.uni-trier.de/pers/hd/o/Oria:Vincent,o-VincentOria,https://dblp.uni-trier.de/pid/o/VincentOria.html,2
vincent tseng,taiwan,national chiao tung university,https://dblp.org/pid/t/VincentSMTseng.html,t-VincentSMTseng,https://dblp.org/pid/t/VincentSMTseng.html,2
vineet chaoji,united states,amazon,https://dblp.uni-trier.de/pers/c/Chaoji:Vineet.html,88-995,https://dblp.uni-trier.de/pid/88/995.html,6
vinu ellampallil venugopal,luxembourg,university of luxembourg,https://dblp.org/pid/162/6966.html,162-6966,https://dblp.org/pid/162/6966.html,2
vishwa vinay,india,adobe research,https://dblp.org/pid/56/4585.html,56-4585,https://dblp.org/pid/56/4585.html,1
viswanath gunturi,india,iit ropar,https://dblp.org/pers/g/Gunturi:Viswanath.html,83-7998,https://dblp.org/pid/83/7998.html,10
vivek narasayya,united states,microsoft,https://dblp.uni-trier.de/pers/n/Narasayya:Vivek_R=.html,n-VivekRNarasayya,https://dblp.uni-trier.de/pid/n/VivekRNarasayya.html,3
viviane moreira,brazil,universidade federal do rio grande do sul,https://dblp.org/pers/m/Moreira:Viviane_Pereira.html,o-VivianeMoreiraOrengo,https://dblp.org/pid/o/VivianeMoreiraOrengo.html,1
volker markl,germany,technische universitat berlin,https://dblp.org/pers/m/Markl:Volker.html,m-VMarkl,https://dblp.org/pid/m/VMarkl.html,1
vraj shah,united states,"university of california, san diego",https://dblp.org/pid/174/9539.html,174-9539,https://dblp.org/pid/174/9539.html,2
wagner meira jr.,brazil,universidade federal de minas gerais,https://dblp.org/pers/m/Meira_Jr=:Wagner.html,m-WagnerMeiraJr,https://dblp.org/pid/m/WagnerMeiraJr.html,8
wai lam,hong kong sar,the chinese university of hong kong,https://dblp.org/pers/l/Lam:Wai.html,48-1707,https://dblp.org/pid/48/1707.html,8
walid aref,united states,purdue,https://dblp.org/pers/a/Aref:Walid_G=.html,a-WGAref,https://dblp.org/pid/a/WGAref.html,6
walid aref,united states,purdue university,https://dblp.org/pers/a/Aref:Walid_G=.html,a-WGAref,https://dblp.org/pid/a/WGAref.html,6
walter cai,united states,snowflake,https://dblp.org/pid/90/7457.html,90-7457,https://dblp.org/pid/90/7457.html,7
wang-cheng kang,united states,university of california san diego,https://dblp.uni-trier.de/pers/k/Kang:Wang=Cheng.html,172-0874,https://dblp.uni-trier.de/pid/172/0874.html,1
wang-chien lee,united states,"pennsylvania state university, usa",https://dblp.uni-trier.de/pers/l/Lee:Wang=Chien.html,14-716,https://dblp.uni-trier.de/pid/14/716.html,4
wang-chiew tan,united states,facebook ai,https://dblp.org/pid/t/WangChiewTan.html,t-WangChiewTan,https://dblp.org/pid/t/WangChiewTan.html,10
wasay abdul,united states,harvard,https://dblp.org/pid/149/9304.html,149-9304,https://dblp.org/pid/149/9304.html,1
wei chen,china,zhejiang university,https://dblp.org/pid/c/WeiChen1.html,c-WeiChen1,https://dblp.org/pid/c/WeiChen1.html,4
wei chen,china,zju,https://dblp.org/pid/c/WeiChen1.html,c-WeiChen1,https://dblp.org/pid/c/WeiChen1.html,2
wei cheng,united states,nec lab america,https://dblp.org/pid/89/2506-2.html,89-2506-2,https://dblp.org/pid/89/2506-2.html,10
wei lu,china,renmin university of china,https://dblp.uni-trier.de/pid/98/6613-15.html,98-6613-15,https://dblp.uni-trier.de/pid/98/6613-15.html,3
wei lu,china,renmin university of china,https://dblp.uni-trier.de/pid/98/6613-15.html,98-6613-15,https://dblp.uni-trier.de/pid/98/6613-15.html,9
wei wang,singapore,bytedance,https://dblp.org/pid/35/7092-59.html,35-7092-59,https://dblp.org/pid/35/7092-59.html,4
wei wang,china,fudan university,https://dblp.org/pid/w/WeiWang9.html,w-WeiWang9,https://dblp.org/pid/w/WeiWang9.html,5
wei wang,hong kong sar,hkust,https://dblp.org/pid/35/7092-30.html,35-7092-30,https://dblp.org/pid/35/7092-30.html,1
wei wang,hong kong sar,hkust,https://dblp.org/pid/w/WeiWang11.html,w-WeiWang11,https://dblp.org/pid/w/WeiWang11.html,7
wei wang,singapore,nus,https://dblp.org/pid/35/7092-59.html,35-7092-59,https://dblp.org/pid/35/7092-59.html,4
wei wang,united states,ucla,https://dblp.org/pid/w/WeiWang.html,w-WeiWang,https://dblp.org/pid/w/WeiWang.html,1
wei wang,australia,university of new south wales,https://dblp.org/pid/w/WeiWang11.html,w-WeiWang11,https://dblp.org/pid/w/WeiWang11.html,2
weinan zhang,china,harbin institute of technology,https://dblp.org/pers/hd/z/Zhang_0003:Weinan,28-10261-3,https://dblp.org/pid/28/10261-3.html,9
weining qian,china,east china normal university,https://dblp.org/pid/55/3364.html,55-3364,https://dblp.org/pid/55/3364.html,1
weiren yu,united kingdom,university of warwick,https://dblp.org/pers/y/Yu:Weiren.html,45-8097,https://dblp.org/pid/45/8097.html,1
wei-shinn ku,united states,auburn university,https://dblp.uni-trier.de/pid/21/1694.html,21-1694,https://dblp.uni-trier.de/pid/21/1694.html,5
wei-shinn ku,united states,national science foundation,https://dblp.uni-trier.de/pid/21/1694.html,21-1694,https://dblp.uni-trier.de/pid/21/1694.html,6
weiwei gong,united states,oracle,https://dblp.org/pid/30/841.html,30-841,https://dblp.org/pid/30/841.html,10
weize kong,united states,university of massachusetts amherst,https://dblp.org/pers/k/Kong:Weize.html,49-8024,https://dblp.org/pid/49/8024.html,5
weizhi ma,china,tsinghua university,https://dblp.org/pers/m/Ma:Weizhi.html,169-1390,https://dblp.org/pid/169/1390.html,10
wen hua,australia,the university of queensland,https://dblp.org/pers/h/Hua:Wen.html,68-11145,https://dblp.org/pid/68/11145.html,3
wolfgang lehner,germany,tu dresden,https://dblp.org/pers/l/Lehner:Wolfgang.html,l-WLehner,https://dblp.org/pid/l/WLehner.html,1
wolfram wingerath,germany,baqend,https://dblp.org/pers/w/Wingerath:Wolfram.html,146-6282,https://dblp.org/pid/146/6282.html,3
wook-shin han,south korea,postech,https://dblp.org/pers/h/Han:Wook=Shin.html,62-2450,https://dblp.org/pid/62/2450.html,6
wook-shin han,south korea,postech,https://dblp.org/pers/h/Han:Wook=Shin.html,62-2450,https://dblp.org/pid/62/2450.html,2
wynne hsu,singapore,national university of singapore,https://dblp.org/pers/h/Hsu:Wynne.html,h-WynneHsu,https://dblp.org/pid/h/WynneHsu.html,6
xi he,canada,university of waterloo,https://dblp.org/pid/28/949-1.html,28-949-1,https://dblp.org/pid/28/949-1.html,8
xi he,canada,university of waterloo,https://dblp.org/pid/28/949-1.html,28-949-1,https://dblp.org/pid/28/949-1.html,6
xi he,canada,university of waterloo,https://dblp.org/pid/28/949-1.html,28-949-1,https://dblp.org/pid/28/949-1.html,1
xiang li,china,east china normal university,https://dblp.org/pid/40/1491-33.html,40-1491-33,https://dblp.org/pid/40/1491-33.html,6
xiang lian,united states,kent state university,https://dblp.org/pid/l/XianLian.html,l-XianLian,https://dblp.org/pid/l/XianLian.html,8
xiang zhao,china,national university of defence technology,https://dblp.org/pers/hd/z/Zhao_0002:Xiang,07-668-2,https://dblp.org/pid/07/668-2.html,7
xiangnan kong,united states,worcester polytechnic institute,https://dblp.org/pers/k/Kong:Xiangnan.html,06-8315,https://dblp.org/pid/06/8315.html,5
xiangyao yu,united states,"university of wisconsin, madison",https://dblp.org/pers/y/Yu:Xiangyao.html,126-6015,https://dblp.org/pid/126/6015.html,3
xiangyao yu,united states,university of wisconsin-madison,https://dblp.org/pers/y/Yu:Xiangyao.html,126-6015,https://dblp.org/pid/126/6015.html,9
xiaofang zhou,hong kong sar,the hong kong university of science and technology,https://dblp.org/pid/z/XiaofangZhou.html,z-XiaofangZhou,https://dblp.org/pid/z/XiaofangZhou.html,2
xiaofei zhang,united states,university of memphis,https://dblp.org/pers/hd/z/Zhang_0002:Xiaofei,83-4809-2,https://dblp.org/pid/83/4809-2.html,9
xiaokui xiao,singapore,national university of singapore,https://dblp.org/pers/x/Xiao:Xiaokui.html,33-1903,https://dblp.org/pid/33/1903.html,5
xiaolan wang,united states,megagon labs,https://dblp.org/pers/hd/w/Wang_0001:Xiaolan,117-4879-1,https://dblp.org/pid/117/4879-1.html,3
xiaoyang wang,china,zhejiang gongshang university,https://dblp.org/pid/81/1832-2.html,81-1832-2,https://dblp.org/pid/81/1832-2.html,3
xiaoyong du,china,renmin university of china,https://dblp.org/pid/47/3542-1.html,47-3542-1,https://dblp.org/pid/47/3542-1.html,2
xiaxia wang,china,nanjing university,https://dblp.org/pid/126/2338-1.html,126-2338-1,https://dblp.org/pid/126/2338-1.html,2
xifeng yan,united states,ucsb,https://dblp.org/pid/y/XifengYan.html,y-XifengYan,https://dblp.org/pid/y/XifengYan.html,3
ximing li,china,jilin university,https://dblp.org/pers/l/Li:Ximing.html,130-1013,https://dblp.org/pid/130/1013.html,8
xin cao,australia,university of new south wales,https://dblp.org/pid/77/2970-1.html,77-2970-1,https://dblp.org/pid/77/2970-1.html,1
xin dong,united states,amazon,https://dblp.uni-trier.de/pers/d/Dong_0001:Xin.html,d-XinLunaDong,https://dblp.uni-trier.de/pid/d/XinLunaDong.html,10
xin huang,hong kong sar,hong kong baptist university,https://dblp.org/pid/98/5766-1.html,98-5766-1,https://dblp.org/pid/98/5766-1.html,6
xin huang,hong kong sar,"hong kong baptist university, hong kong, china",https://dblp.org/pid/98/5766-1.html,98-5766-1,https://dblp.org/pid/98/5766-1.html,6
xin liu,japan,tokyo institute of technology,https://dblp.uni-trier.de/pers/hd/l/Liu_0020:Xin,76-1820-20,https://dblp.uni-trier.de/pid/76/1820-20.html,4
xin wang,united states,suny stonybrook,https://dblp.org/pid/10/5630-1.html,10-5630-1,https://dblp.org/pid/10/5630-1.html,1
xin xin,china,beijing institute of technology,https://dblp.uni-trier.de/pers/hd/x/Xin_0001:Xin,35-1895-1,https://dblp.uni-trier.de/pid/35/1895-1.html,6
xin zhao,china,"renmin university of china, school of information",https://dblp.uni-trier.de/pers/z/Zhao:Wayne_Xin.html,52-8700,https://dblp.uni-trier.de/pid/52/8700.html,9
xing xie,china,microsoft,https://dblp.org/pid/08/6809-1.html,08-6809-1,https://dblp.org/pid/08/6809-1.html,4
xiubo geng,china,microsoft,https://dblp.org/pers/g/Geng:Xiubo.html,19-189,https://dblp.org/pid/19/189.html,1
xiucheng li,china,harbin institute of technology,https://dblp.org/pid/152/8201.html,152-8201,https://dblp.org/pid/152/8201.html,10
xu chu,united states,georgia tech,https://dblp.org/pers/c/Chu:Xu.html,131-4767,https://dblp.org/pid/131/4767.html,8
xu han,china,tsinghua university,https://dblp.uni-trier.de/pers/hd/h/Han:Xu,19-3011,https://dblp.uni-trier.de/pid/19/3011.html,5
xuan liu,china,baidu,https://dblp.org/pers/hd/l/Liu_0005:Xuan,13-5407-5,https://dblp.org/pid/13/5407-5.html,8
xuemin lin,australia,unsw,https://dblp.uni-trier.de/pers/hd/l/Lin_0001:Xuemin,l-LinXuemin,https://dblp.uni-trier.de/pid/l/LinXuemin.html,8
xueyan tang,singapore,ntu,https://dblp.org/pid/23/2460.html,23-2460,https://dblp.org/pid/23/2460.html,5
yadollah yaghoobzadeh,germany,ludwig maximilian university of munich,https://dblp.org/pers/y/Yaghoobzadeh:Yadollah.html,127-0138,https://dblp.org/pid/127/0138.html,1
yael amsterdamer,israel,bar-ilan university,https://dblp.org/pid/88/9060.html,88-9060,https://dblp.org/pid/88/9060.html,6
yael amsterdamer,israel,bar-ilan university,https://dblp.org/pid/88/9060.html,88-9060,https://dblp.org/pid/88/9060.html,10
yang cao,japan,kyoto university,https://dblp.uni-trier.de/pers/hd/c/Cao_0011:Yang,25-7045-11,https://dblp.uni-trier.de/pid/25/7045-11.html,5
yang cao,united kingdom,university of edinburgh,https://dblp.uni-trier.de/pers/hd/c/Cao_0012:Yang,25-7045-12,https://dblp.uni-trier.de/pid/25/7045-12.html,6
yang wang,united states,the ohio state university,https://dblp.org/pid/w/YangWang9.html,w-YangWang9,https://dblp.org/pid/w/YangWang9.html,10
yang wang,china,ustc heifei,https://dblp.org/pid/w/YangWang15.html,w-YangWang15,https://dblp.org/pid/w/YangWang15.html,8
yang-sae moon,south korea,"kangwon national university, korea",https://dblp.org/pers/m/Moon:Yang=Sae.html,13-4420,https://dblp.org/pid/13/4420.html,9
yannis papakonstantinou,united states,"university of california, san diego",https://dblp.org/pid/p/YPapakonstantinou.html,p-YPapakonstantinou,https://dblp.org/pid/p/YPapakonstantinou.html,2
yannis theodoridis,greece,university of piraeus,https://dblp.org/pid/t/YannisTheodoridis.html,t-YannisTheodoridis,https://dblp.org/pid/t/YannisTheodoridis.html,4
yannis velegrakis,netherlands,utrecht university,https://dblp.uni-trier.de/pers/v/Velegrakis:Yannis.html,v-YannisVelegrakis,https://dblp.uni-trier.de/pid/v/YannisVelegrakis.html,2
yanyan shen,china,shanghai jiao tong university,https://dblp.org/pers/s/Shen:Yanyan.html,74-2905,https://dblp.org/pid/74/2905.html,6
yanyan shen,china,shjt,https://dblp.org/pers/s/Shen:Yanyan.html,74-2905,https://dblp.org/pid/74/2905.html,3
yao bin,china,"shanghai jiaotong university, china",https://dblp.org/pid/86/508-2.html,86-508-2,https://dblp.org/pid/86/508-2.html,2
yashaswi verma,india,indian institute of technology jodhpur,https://dblp.org/pers/v/Verma:Yashaswi.html,117-4872,https://dblp.org/pid/117/4872.html,8
yatian shen,china,"school of computer science, henan university",https://dblp.org/pers/s/Shen:Yatian.html,190-7921,https://dblp.org/pid/190/7921.html,6
ye yuan,china,beijing institute of technology,https://dblp.uni-trier.de/pid/33/6315-1.html,33-6315-1,https://dblp.uni-trier.de/pid/33/6315-1.html,9
ye yuan,china,beijing institute of technology,https://dblp.uni-trier.de/pid/33/6315-1.html,33-6315-1,https://dblp.uni-trier.de/pid/33/6315-1.html,6
ye yuan,china,beijing institute of technology,https://dblp.org/pid/33/6315-1.html,33-6315-1,https://dblp.org/pid/33/6315-1.html,10
yeow meng chee,singapore,nus,https://dblp.org/pid/c/YeowMengChee.html,c-YeowMengChee,https://dblp.org/pid/c/YeowMengChee.html,1
yeye he,united states,microsoft research,https://dblp.org/pers/h/He:Yeye.html,14-7259,https://dblp.org/pid/14/7259.html,7
yi chang,united states,"school of artificial intelligence, jilin university, china",https://dblp.org/pers/c/Chang:Yi.html,272-4065,https://dblp.org/pid/272/4065.html,3
yi chen,united states,njit,https://dblp.uni-trier.de/pers/hd/c/Chen_0001:Yi,88-6466-1,https://dblp.uni-trier.de/pid/88/6466-1.html,4
yi fang,united states,santa clara university,https://dblp.uni-trier.de/pers/hd/f/Fang_0008:Yi,96-361-8,https://dblp.uni-trier.de/pid/96/361-8.html,1
yi ke,hong kong sar,hong kong univ. of science and technology,https://dblp.org/pid/43/1219-1.html,43-1219-1,https://dblp.org/pid/43/1219-1.html,10
yi lu,united states,google,https://dblp.org/pid/67/1328-10.html,67-1328-10,https://dblp.org/pid/67/1328-10.html,5
yikai zhang,hong kong sar,chinese university of hong kong,https://dblp.org/pid/171/4868.html,171-4868,https://dblp.org/pid/171/4868.html,9
yikai zhang,hong kong sar,cuhk,https://dblp.org/pid/171/4868.html,171-4868,https://dblp.org/pid/171/4868.html,1
yile chen,singapore,nanyang technological university,https://dblp.org/pid/256/9091.html,256-9091,https://dblp.org/pid/256/9091.html,2
yin yang,qatar,hamad bin khalifa university,https://dblp.org/pid/56/2998-1.html,56-2998-1,https://dblp.org/pid/56/2998-1.html,9
yinan li,united states,microsoft research,https://dblp.uni-trier.de/pers/l/Li:Yinan.html,49-612,https://dblp.uni-trier.de/pid/49/612.html,8
ying yan,china,ant financial services group,https://dblp.org/pers/y/Yan:Ying.html,77-4933,https://dblp.org/pid/77/4933.html,9
ying zhang,australia,university of technology sydney,https://dblp.uni-trier.de/pers/hd/z/Zhang_0001:Ying,13-6769-1,https://dblp.uni-trier.de/pid/13/6769-1.html,5
yinghui wu,united states,case western reserve,https://dblp.uni-trier.de/pid/32/6122.html,32-6122,https://dblp.uni-trier.de/pid/32/6122.html,5
yinghui wu,united states,washington state university,https://dblp.uni-trier.de/pid/32/6122.html,32-6122,https://dblp.uni-trier.de/pid/32/6122.html,1
yingjun wu,united states,amazon web services,https://dblp.org/pid/07/11533.html,07-11533,https://dblp.org/pid/07/11533.html,9
yinglong xia,united states,facebook ai,https://dblp.org/pers/x/Xia:Yinglong.html,61-3251,https://dblp.org/pid/61/3251.html,7
yingxia shao,china,bupt,https://dblp.org/pid/131/2926.html,131-2926,https://dblp.org/pid/131/2926.html,5
yingyi bu,united states,google,https://dblp.org/pers/b/Bu:Yingyi.html,52-1382,https://dblp.org/pid/52/1382.html,2
yixiang fang,hong kong sar,"school of data science, the chinese university of hong kong, shenzhen",https://dblp.org/pid/76/1735.html,76-1735,https://dblp.org/pid/76/1735.html,7
yixiang fang,china,"the chinese university of hong kong, shenzhen",https://dblp.org/pid/76/1735.html,76-1735,https://dblp.org/pid/76/1735.html,3
yizhou sun,united states,ucla,https://dblp.org/pers/s/Sun:Yizhou.html,37-3868,https://dblp.org/pid/37/3868.html,2
yongbin liu,china,tsinghua university,https://dblp.org/pers/l/Liu:Yongbin.html,79-9544,https://dblp.org/pid/79/9544.html,10
yuan yao,china,tsinghua university,https://dblp.uni-trier.de/pers/hd/y/Yao_0013:Yuan,25-4120-13,https://dblp.uni-trier.de/pid/25/4120-13.html,8
yuanyuan tian,united states,ibm almaden,https://dblp.org/pers/t/Tian:Yuanyuan.html,27-3375,https://dblp.org/pid/27/3375.html,9
yuanyuan zhu,china,wuhan university,https://dblp.org/pid/14/10147.html,14-10147,https://dblp.org/pid/14/10147.html,3
yuanzhe zhang,china,"institute of automation, chinese academy of sciences",https://dblp.org/pers/z/Zhang:Yuanzhe.html,141-4448,https://dblp.org/pid/141/4448.html,7
yubo chen,china,"institute of automation , chinese academy of sciences",https://dblp.org/pers/hd/c/Chen_0001:Yubo,90-7879,https://dblp.org/pid/90/7879.html,5
yucel saygin,turkey,sabancyn universitesi,https://dblp.org/pid/48/5154.html,48-5154,https://dblp.org/pid/48/5154.html,3
yuchen li,singapore,singapore management university,https://dblp.org/pid/143/0258-1.html,143-0258-1,https://dblp.org/pid/143/0258-1.html,3
yudian zheng,united states,twitter,https://dblp.org/pers/z/Zheng:Yudian.html,160-1053,https://dblp.org/pid/160/1053.html,3
